3.8746 	EXP 	cue_stim: autoDraw = True
3.8903 	EXP 	cue_stim: autoDraw = True
3.9077 	EXP 	cue_stim: autoDraw = True
3.9237 	EXP 	cue_stim: autoDraw = True
3.9404 	EXP 	cue_stim: autoDraw = True
3.9598 	EXP 	cue_stim: autoDraw = True
3.9740 	EXP 	cue_stim: autoDraw = True
3.9904 	EXP 	cue_stim: autoDraw = True
4.0078 	EXP 	cue_stim: autoDraw = True
4.0239 	EXP 	cue_stim: autoDraw = True
4.0406 	EXP 	cue_stim: autoDraw = True
4.0570 	EXP 	cue_stim: autoDraw = True
4.0745 	EXP 	cue_stim: autoDraw = True
4.0921 	EXP 	cue_stim: autoDraw = True
4.1072 	EXP 	cue_stim: autoDraw = True
4.1242 	EXP 	cue_stim: autoDraw = True
4.1407 	EXP 	cue_stim: autoDraw = True
4.1580 	EXP 	cue_stim: autoDraw = True
4.1738 	EXP 	cue_stim: autoDraw = True
4.1915 	EXP 	cue_stim: autoDraw = True
4.2094 	EXP 	cue_stim: autoDraw = True
4.2242 	EXP 	cue_stim: autoDraw = True
4.2413 	EXP 	cue_stim: autoDraw = True
4.2575 	EXP 	cue_stim: autoDraw = True
4.2750 	EXP 	cue_stim: autoDraw = True
4.2922 	EXP 	cue_stim: autoDraw = True
4.3076 	EXP 	cue_stim: autoDraw = True
4.3247 	EXP 	cue_stim: autoDraw = True
4.3408 	EXP 	cue_stim: autoDraw = True
4.3575 	EXP 	cue_stim: autoDraw = True
4.3745 	EXP 	cue_stim: autoDraw = True
4.3920 	EXP 	cue_stim: autoDraw = True
4.4077 	EXP 	cue_stim: autoDraw = True
4.4244 	EXP 	cue_stim: autoDraw = True
4.4414 	EXP 	cue_stim: autoDraw = True
4.4578 	EXP 	cue_stim: autoDraw = True
4.4746 	EXP 	cue_stim: autoDraw = True
4.4921 	EXP 	cue_stim: autoDraw = True
4.5080 	EXP 	cue_stim: autoDraw = True
4.5253 	EXP 	cue_stim: autoDraw = True
4.5410 	EXP 	cue_stim: autoDraw = True
4.5601 	EXP 	cue_stim: autoDraw = True
4.5744 	EXP 	cue_stim: autoDraw = True
4.5911 	EXP 	cue_stim: autoDraw = True
4.6083 	EXP 	cue_stim: autoDraw = True
4.6247 	EXP 	cue_stim: autoDraw = True
4.6421 	EXP 	cue_stim: autoDraw = True
4.6582 	EXP 	cue_stim: autoDraw = True
4.6749 	EXP 	cue_stim: autoDraw = True
4.6920 	EXP 	cue_stim: autoDraw = True
4.7080 	EXP 	cue_stim: autoDraw = True
4.7248 	EXP 	cue_stim: autoDraw = True
4.7425 	EXP 	cue_stim: autoDraw = True
4.7582 	EXP 	cue_stim: autoDraw = True
4.7761 	EXP 	cue_stim: autoDraw = True
4.7915 	EXP 	cue_stim: autoDraw = True
4.8084 	EXP 	cue_stim: autoDraw = True
4.8255 	EXP 	cue_stim: autoDraw = True
4.8426 	EXP 	cue_stim: autoDraw = True
4.8585 	EXP 	cue_stim: autoDraw = True
4.8752 	EXP 	cue_stim: autoDraw = True
4.8921 	EXP 	cue_stim: autoDraw = True
4.9087 	EXP 	cue_stim: autoDraw = True
4.9251 	EXP 	cue_stim: autoDraw = True
4.9419 	EXP 	cue_stim: autoDraw = True
4.9586 	EXP 	cue_stim: autoDraw = True
4.9765 	EXP 	cue_stim: autoDraw = True
4.9920 	EXP 	cue_stim: autoDraw = True
5.0089 	EXP 	cue_stim: autoDraw = True
5.0254 	EXP 	cue_stim: autoDraw = True
5.0422 	EXP 	cue_stim: autoDraw = True
5.0588 	EXP 	cue_stim: autoDraw = True
5.0770 	EXP 	cue_stim: autoDraw = True
5.0919 	EXP 	cue_stim: autoDraw = True
5.1086 	EXP 	cue_stim: autoDraw = True
5.1253 	EXP 	cue_stim: autoDraw = True
5.1423 	EXP 	cue_stim: autoDraw = True
5.1603 	EXP 	cue_stim: autoDraw = True
5.1758 	EXP 	cue_stim: autoDraw = True
5.1938 	EXP 	cue_stim: autoDraw = True
5.2094 	EXP 	cue_stim: autoDraw = True
5.2257 	EXP 	cue_stim: autoDraw = True
5.2434 	EXP 	cue_stim: autoDraw = True
5.2591 	EXP 	cue_stim: autoDraw = True
5.2764 	EXP 	cue_stim: autoDraw = True
5.2923 	EXP 	cue_stim: autoDraw = True
5.3099 	EXP 	cue_stim: autoDraw = True
5.3260 	EXP 	cue_stim: autoDraw = True
5.3437 	EXP 	cue_stim: autoDraw = True
5.3591 	EXP 	cue_stim: autoDraw = True
5.3774 	EXP 	target_stim: autoDraw = False
5.3774 	EXP 	cue_stim: autoDraw = True
5.3774 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.3926 	EXP 	cue_stim: autoDraw = True
5.3926 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4093 	EXP 	cue_stim: autoDraw = True
5.4093 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4260 	EXP 	cue_stim: autoDraw = True
5.4260 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4428 	EXP 	cue_stim: autoDraw = True
5.4428 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4606 	EXP 	cue_stim: autoDraw = True
5.4606 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4758 	EXP 	cue_stim: autoDraw = True
5.4758 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.4926 	EXP 	cue_stim: autoDraw = True
5.4926 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5115 	EXP 	cue_stim: autoDraw = True
5.5115 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5262 	EXP 	cue_stim: autoDraw = True
5.5262 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5434 	EXP 	cue_stim: autoDraw = True
5.5434 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5594 	EXP 	cue_stim: autoDraw = True
5.5594 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5763 	EXP 	cue_stim: autoDraw = True
5.5763 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.5929 	EXP 	cue_stim: autoDraw = True
5.5929 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6107 	EXP 	cue_stim: autoDraw = True
5.6107 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6265 	EXP 	cue_stim: autoDraw = True
5.6265 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6432 	EXP 	cue_stim: autoDraw = True
5.6432 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6597 	EXP 	cue_stim: autoDraw = True
5.6597 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6764 	EXP 	cue_stim: autoDraw = True
5.6764 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.6930 	EXP 	cue_stim: autoDraw = True
5.6930 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7099 	EXP 	cue_stim: autoDraw = True
5.7099 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7265 	EXP 	cue_stim: autoDraw = True
5.7265 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7431 	EXP 	cue_stim: autoDraw = True
5.7431 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7597 	EXP 	cue_stim: autoDraw = True
5.7597 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7765 	EXP 	cue_stim: autoDraw = True
5.7765 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.7941 	EXP 	cue_stim: autoDraw = True
5.7941 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8107 	EXP 	cue_stim: autoDraw = True
5.8107 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8263 	EXP 	cue_stim: autoDraw = True
5.8263 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8435 	EXP 	cue_stim: autoDraw = True
5.8435 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8609 	EXP 	cue_stim: autoDraw = True
5.8609 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8766 	EXP 	cue_stim: autoDraw = True
5.8766 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.8932 	EXP 	cue_stim: autoDraw = True
5.8932 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.9104 	EXP 	cue_stim: autoDraw = True
5.9104 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.9272 	EXP 	cue_stim: autoDraw = True
5.9272 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.9447 	EXP 	cue_stim: autoDraw = True
5.9447 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
5.9601 	EXP 	cue_stim: autoDraw = True
5.9601 	EXP 	cue_stim: fillColor = [-1.0, 0.0039, -1.0]
